Country,Confirmed,Deaths,Recovered,Active,WHO Region,Abbreviated WHO Region,Year,Month,Month Name,Day of Week,Day Name,Month Short Name
Zambia,153,4,103,46,Africa,AFR,2020,5,May,3,Thursday,May
Zimbabwe,34,4,5,25,Africa,AFR,2020,5,May,3,Thursday,May
Dominica,16,0,14,2,Americas,AMR,2020,5,May,3,Thursday,May
Grenada,21,0,13,8,Americas,AMR,2020,5,May,3,Thursday,May
Mozambique,81,0,0,81,Africa,AFR,2020,5,May,3,Thursday,May
Syria,45,3,0,42,Eastern Mediterranean,EMR,2020,5,May,3,Thursday,May
Timor-Leste,24,0,0,24,South-East Asia,SEAR,2020,5,May,3,Thursday,May
Belize,18,2,16,0,Americas,AMR,2020,5,May,3,Thursday,May
Laos,19,0,9,10,Western Pacific,WPR,2020,5,May,3,Thursday,May
Libya,64,3,24,37,Eastern Mediterranean,EMR,2020,5,May,3,Thursday,May
West Bank,375,2,176,197,Eastern Mediterranean,EMR,2020,5,May,3,Thursday,May
Guinea-Bissau,564,2,25,537,Africa,AFR,2020,5,May,3,Thursday,May
Mali,650,32,271,347,Africa,AFR,2020,5,May,3,Thursday,May
Saint Kitts,15,0,12,3,Americas,AMR,2020,5,May,3,Thursday,May
Canada,5,0,0,5,Americas,AMR,2020,5,May,3,Thursday,May
Canada,11,0,0,11,Americas,AMR,2020,5,May,3,Thursday,May
Kosovo,861,27,562,272,Europe,EUR,2020,5,May,3,Thursday,May
Burma,176,6,62,108,South-East Asia,SEAR,2020,5,May,3,Thursday,May
United Kingdom,3,0,3,0,Europe,EUR,2020,5,May,3,Thursday,May
United Kingdom,7,1,3,3,Europe,EUR,2020,5,May,3,Thursday,May
United Kingdom,12,1,6,5,Europe,EUR,2020,5,May,3,Thursday,May
Botswana,23,1,9,13,Africa,AFR,2020,5,May,3,Thursday,May
Burundi,15,1,7,7,Africa,AFR,2020,5,May,3,Thursday,May
Sierra Leone,231,16,54,161,Africa,AFR,2020,5,May,3,Thursday,May
Malawi,43,3,14,26,Africa,AFR,2020,5,May,3,Thursday,May
United Kingdom,13,0,13,0,Europe,EUR,2020,5,May,3,Thursday,May
France,1,0,0,1,Europe,EUR,2020,5,May,3,Thursday,May
South Sudan,74,0,0,74,Africa,AFR,2020,5,May,3,Thursday,May
Western Sahara,6,0,5,1,Africa,AFR,2020,5,May,3,Thursday,May
Sao Tome,187,4,4,179,Africa,AFR,2020,5,May,3,Thursday,May
Yemen,25,5,1,19,Eastern Mediterranean,EMR,2020,5,May,3,Thursday,May
Comoros,8,1,0,7,Africa,AFR,2020,5,May,3,Thursday,May
Tajikistan,461,12,0,449,Europe,EUR,2020,5,May,3,Thursday,May
Lesotho,0,0,0,0,Africa,AFR,2020,5,May,3,Thursday,May
Afghanistan,3778,109,472,3197,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Albania,850,31,620,199,Europe,EUR,2020,5,May,4,Friday,May
Algeria,5369,488,2467,2414,Africa,AFR,2020,5,May,4,Friday,May
Andorra,752,47,537,168,Europe,EUR,2020,5,May,4,Friday,May
Angola,43,2,11,30,Africa,AFR,2020,5,May,4,Friday,May
Antigua,25,3,16,6,Americas,AMR,2020,5,May,4,Friday,May
Argentina,5611,293,1659,3659,Americas,AMR,2020,5,May,4,Friday,May
Armenia,3029,43,1218,1768,Europe,EUR,2020,5,May,4,Friday,May
Australia,107,3,103,1,Western Pacific,WPR,2020,5,May,4,Friday,May
Australia,3051,44,2504,503,Western Pacific,WPR,2020,5,May,4,Friday,May
Australia,29,0,27,2,Western Pacific,WPR,2020,5,May,4,Friday,May
Australia,1045,6,1019,20,Western Pacific,WPR,2020,5,May,4,Friday,May
Australia,439,4,433,2,Western Pacific,WPR,2020,5,May,4,Friday,May
Australia,227,13,175,39,Western Pacific,WPR,2020,5,May,4,Friday,May
Australia,1468,18,1327,123,Western Pacific,WPR,2020,5,May,4,Friday,May
Australia,552,9,534,9,Western Pacific,WPR,2020,5,May,4,Friday,May
Austria,15774,614,13836,1324,Europe,EUR,2020,5,May,4,Friday,May
Azerbaijan,2279,28,1576,675,Europe,EUR,2020,5,May,4,Friday,May
Bahamas,92,11,31,50,Americas,AMR,2020,5,May,4,Friday,May
Bahrain,4444,8,2028,2408,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Bangladesh,13134,206,2101,10827,South-East Asia,SEAR,2020,5,May,4,Friday,May
Barbados,83,7,53,23,Americas,AMR,2020,5,May,4,Friday,May
Belarus,21101,121,5484,15496,Europe,EUR,2020,5,May,4,Friday,May
Belgium,52011,8521,13201,30289,Europe,EUR,2020,5,May,4,Friday,May
Benin,242,2,62,178,Africa,AFR,2020,5,May,4,Friday,May
Bhutan,7,0,5,2,South-East Asia,SEAR,2020,5,May,4,Friday,May
Bolivia,2266,106,237,1923,Americas,AMR,2020,5,May,4,Friday,May
Bosnia,2070,98,960,1012,Europe,EUR,2020,5,May,4,Friday,May
Brazil,146894,10017,59297,77580,Americas,AMR,2020,5,May,4,Friday,May
Brunei,141,1,132,8,Western Pacific,WPR,2020,5,May,4,Friday,May
Bulgaria,1872,86,401,1385,Europe,EUR,2020,5,May,4,Friday,May
Burkina Faso,744,48,566,130,Africa,AFR,2020,5,May,4,Friday,May
Cape Verde,230,2,44,184,Africa,AFR,2020,5,May,4,Friday,May
Cambodia,122,0,120,2,Western Pacific,WPR,2020,5,May,4,Friday,May
Cameroon,2267,108,1002,1157,Africa,AFR,2020,5,May,4,Friday,May
Canada,6098,115,0,5983,Americas,AMR,2020,5,May,4,Friday,May
Canada,2315,127,0,2188,Americas,AMR,2020,5,May,4,Friday,May
Canada,284,7,0,277,Americas,AMR,2020,5,May,4,Friday,May
Canada,120,0,0,120,Americas,AMR,2020,5,May,4,Friday,May
Canada,261,3,0,258,Americas,AMR,2020,5,May,4,Friday,May
Canada,1008,46,0,962,Americas,AMR,2020,5,May,4,Friday,May
Canada,20826,1665,0,19161,Americas,AMR,2020,5,May,4,Friday,May
Canada,27,0,0,27,Americas,AMR,2020,5,May,4,Friday,May
Canada,36161,2726,0,33435,Americas,AMR,2020,5,May,4,Friday,May
Canada,544,7,0,537,Americas,AMR,2020,5,May,4,Friday,May
Central African Republic,143,0,10,133,Africa,AFR,2020,5,May,4,Friday,May
Chad,260,28,50,182,Africa,AFR,2020,5,May,4,Friday,May
Chile,28750,294,12160,16296,Americas,AMR,2020,5,May,4,Friday,May
China,991,6,985,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,593,9,560,24,Western Pacific,WPR,2020,5,May,4,Friday,May
China,579,6,573,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,356,1,354,1,Western Pacific,WPR,2020,5,May,4,Friday,May
China,139,2,137,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,1589,8,1575,6,Western Pacific,WPR,2020,5,May,4,Friday,May
China,254,2,252,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,147,2,145,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,168,6,162,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,328,6,0,322,Western Pacific,WPR,2020,5,May,4,Friday,May
China,944,13,815,116,Western Pacific,WPR,2020,5,May,4,Friday,May
China,1276,22,0,1254,Western Pacific,WPR,2020,5,May,4,Friday,May
China,1044,4,960,80,Western Pacific,WPR,2020,5,May,4,Friday,May
China,68128,4512,63616,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,1019,4,1015,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,201,1,172,28,Western Pacific,WPR,2020,5,May,4,Friday,May
China,653,0,652,1,Western Pacific,WPR,2020,5,May,4,Friday,May
China,937,1,936,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,113,1,104,8,Western Pacific,WPR,2020,5,May,4,Friday,May
China,146,2,144,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,45,0,40,5,Western Pacific,WPR,2020,5,May,4,Friday,May
China,75,0,75,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,18,0,18,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,308,3,268,37,Western Pacific,WPR,2020,5,May,4,Friday,May
China,788,7,776,5,Western Pacific,WPR,2020,5,May,4,Friday,May
China,657,7,623,27,Western Pacific,WPR,2020,5,May,4,Friday,May
China,198,0,195,3,Western Pacific,WPR,2020,5,May,4,Friday,May
China,561,3,558,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,191,3,186,2,Western Pacific,WPR,2020,5,May,4,Friday,May
China,1,0,1,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,76,3,73,0,Western Pacific,WPR,2020,5,May,4,Friday,May
China,185,2,182,1,Western Pacific,WPR,2020,5,May,4,Friday,May
China,1268,1,1267,0,Western Pacific,WPR,2020,5,May,4,Friday,May
Colombia,10051,428,2424,7199,Americas,AMR,2020,5,May,4,Friday,May
Congo,274,10,33,231,Africa,AFR,2020,5,May,4,Friday,May
Congo,937,39,130,768,Africa,AFR,2020,5,May,4,Friday,May
Costa Rica,773,6,461,306,Americas,AMR,2020,5,May,4,Friday,May
Ivory Coast,1602,20,754,828,Africa,AFR,2020,5,May,4,Friday,May
Croatia,2161,86,1689,386,Europe,EUR,2020,5,May,4,Friday,May
Cuba,1741,74,1078,589,Americas,AMR,2020,5,May,4,Friday,May
Cyprus,891,15,400,476,Europe,EUR,2020,5,May,4,Friday,May
Czechia,8077,273,4413,3391,Europe,EUR,2020,5,May,4,Friday,May
Denmark,187,0,187,0,Europe,EUR,2020,5,May,4,Friday,May
Greenland,11,0,11,0,Europe,EUR,2020,5,May,4,Friday,May
Denmark,10218,522,7927,1769,Europe,EUR,2020,5,May,4,Friday,May
Djibouti,1135,3,824,308,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Dominican Republic,9376,380,2286,6710,Americas,AMR,2020,5,May,4,Friday,May
Ecuador,28818,1704,3433,23681,Americas,AMR,2020,5,May,4,Friday,May
Egypt,8476,503,1945,6028,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
El Salvador,742,16,257,469,Americas,AMR,2020,5,May,4,Friday,May
Equatorial Guinea,439,4,13,422,Africa,AFR,2020,5,May,4,Friday,May
Eritrea,39,0,37,2,Africa,AFR,2020,5,May,4,Friday,May
Estonia,1725,56,704,965,Europe,EUR,2020,5,May,4,Friday,May
Eswatini,159,2,12,145,Africa,AFR,2020,5,May,4,Friday,May
Ethiopia,194,4,95,95,Africa,AFR,2020,5,May,4,Friday,May
Fiji,18,0,14,4,Western Pacific,WPR,2020,5,May,4,Friday,May
Finland,5738,260,4000,1478,Europe,EUR,2020,5,May,4,Friday,May
France,141,1,119,21,Europe,EUR,2020,5,May,4,Friday,May
France,60,0,56,4,Europe,EUR,2020,5,May,4,Friday,May
France,154,13,104,37,Europe,EUR,2020,5,May,4,Friday,May
France,854,10,352,492,Europe,EUR,2020,5,May,4,Friday,May
France,18,0,18,0,Europe,EUR,2020,5,May,4,Friday,May
France,426,0,354,72,Europe,EUR,2020,5,May,4,Friday,May
France,6,0,6,0,Europe,EUR,2020,5,May,4,Friday,May
France,38,3,30,5,Europe,EUR,2020,5,May,4,Friday,May
France,186,14,83,89,Europe,EUR,2020,5,May,4,Friday,May
France,174318,26192,54770,93356,Europe,EUR,2020,5,May,4,Friday,May
Gabon,620,8,110,502,Africa,AFR,2020,5,May,4,Friday,May
Gambia,20,1,9,10,Africa,AFR,2020,5,May,4,Friday,May
Georgia,623,10,288,325,Europe,EUR,2020,5,May,4,Friday,May
Germany,170588,7510,141700,21378,Europe,EUR,2020,5,May,4,Friday,May
Ghana,4012,18,323,3671,Africa,AFR,2020,5,May,4,Friday,May
Greece,2691,150,1374,1167,Europe,EUR,2020,5,May,4,Friday,May
Guatemala,900,24,101,775,Americas,AMR,2020,5,May,4,Friday,May
Guinea,2009,11,663,1335,Africa,AFR,2020,5,May,4,Friday,May
Guyana,94,10,35,49,Americas,AMR,2020,5,May,4,Friday,May
Haiti,146,12,17,117,Americas,AMR,2020,5,May,4,Friday,May
Holy See,12,0,2,10,Europe,EUR,2020,5,May,4,Friday,May
Honduras,1771,107,192,1472,Americas,AMR,2020,5,May,4,Friday,May
Hungary,3178,392,865,1921,Europe,EUR,2020,5,May,4,Friday,May
Iceland,1801,10,1765,26,Europe,EUR,2020,5,May,4,Friday,May
India,59695,1985,17887,39823,South-East Asia,SEAR,2020,5,May,4,Friday,May
Indonesia,13112,943,2494,9675,South-East Asia,SEAR,2020,5,May,4,Friday,May
Iran,104691,6541,83837,14313,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Iraq,2603,104,1661,838,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Ireland,22541,1429,17110,4002,Europe,EUR,2020,5,May,4,Friday,May
Israel,16436,245,11229,4962,Europe,EUR,2020,5,May,4,Friday,May
Italy,217185,30201,99023,87961,Europe,EUR,2020,5,May,4,Friday,May
Jamaica,490,9,62,419,Americas,AMR,2020,5,May,4,Friday,May
Japan,15640,634,5146,9860,Western Pacific,WPR,2020,5,May,4,Friday,May
Jordan,508,9,385,114,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Kazakhstan,4834,31,1631,3172,Europe,EUR,2020,5,May,4,Friday,May
Kenya,621,29,202,390,Africa,AFR,2020,5,May,4,Friday,May
South Korea,10840,256,9568,1016,Western Pacific,WPR,2020,5,May,4,Friday,May
Kuwait,7208,47,2466,4695,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Kyrgyzstan,906,12,650,244,Europe,EUR,2020,5,May,4,Friday,May
Latvia,928,18,464,446,Europe,EUR,2020,5,May,4,Friday,May
Lebanon,796,26,223,547,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Liberia,199,20,79,100,Africa,AFR,2020,5,May,4,Friday,May
Liechtenstein,82,1,81,0,Europe,EUR,2020,5,May,4,Friday,May
Lithuania,1436,49,765,622,Europe,EUR,2020,5,May,4,Friday,May
Luxembourg,3871,100,3526,245,Europe,EUR,2020,5,May,4,Friday,May
Madagascar,193,0,101,92,Africa,AFR,2020,5,May,4,Friday,May
Malaysia,6535,107,4864,1564,Western Pacific,WPR,2020,5,May,4,Friday,May
Maldives,744,3,20,721,South-East Asia,SEAR,2020,5,May,4,Friday,May
Malta,489,5,419,65,Europe,EUR,2020,5,May,4,Friday,May
Mauritania,8,1,6,1,Africa,AFR,2020,5,May,4,Friday,May
Mauritius,332,10,320,2,Africa,AFR,2020,5,May,4,Friday,May
Mexico,31522,3160,20314,8048,Americas,AMR,2020,5,May,4,Friday,May
Moldova,4728,150,1826,2752,Europe,EUR,2020,5,May,4,Friday,May
Monaco,95,4,82,9,Europe,EUR,2020,5,May,4,Friday,May
Mongolia,42,0,13,29,Western Pacific,WPR,2020,5,May,4,Friday,May
Montenegro,324,8,267,49,Europe,EUR,2020,5,May,4,Friday,May
Morocco,5711,186,2324,3201,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Namibia,16,0,9,7,Africa,AFR,2020,5,May,4,Friday,May
Nepal,102,0,31,71,South-East Asia,SEAR,2020,5,May,4,Friday,May
Netherlands,101,3,89,9,Europe,EUR,2020,5,May,4,Friday,May
Netherlands,16,1,14,1,Europe,EUR,2020,5,May,4,Friday,May
Netherlands,76,14,44,18,Europe,EUR,2020,5,May,4,Friday,May
Netherlands,42093,5359,0,36734,Europe,EUR,2020,5,May,4,Friday,May
New Zealand,1492,21,1368,103,Western Pacific,WPR,2020,5,May,4,Friday,May
Nicaragua,16,5,7,4,Americas,AMR,2020,5,May,4,Friday,May
Niger,795,44,600,151,Africa,AFR,2020,5,May,4,Friday,May
Nigeria,3912,117,679,3116,Africa,AFR,2020,5,May,4,Friday,May
North Macedonia,1586,90,1099,397,Europe,EUR,2020,5,May,4,Friday,May
Norway,8070,218,32,7820,Europe,EUR,2020,5,May,4,Friday,May
Oman,3112,16,1025,2071,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Pakistan,28736,636,7809,20291,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Panama,8070,231,886,6953,Americas,AMR,2020,5,May,4,Friday,May
Papua New Guinea,8,0,8,0,Western Pacific,WPR,2020,5,May,4,Friday,May
Paraguay,563,10,152,401,Americas,AMR,2020,5,May,4,Friday,May
Peru,61847,1714,19012,41121,Americas,AMR,2020,5,May,4,Friday,May
Philippines,10463,696,1734,8033,Western Pacific,WPR,2020,5,May,4,Friday,May
Poland,15366,776,5184,9406,Europe,EUR,2020,5,May,4,Friday,May
Portugal,27268,1114,2422,23732,Europe,EUR,2020,5,May,4,Friday,May
Qatar,20201,12,2370,17819,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Romania,14811,923,6423,7465,Europe,EUR,2020,5,May,4,Friday,May
Russia,187859,1723,26608,159528,Europe,EUR,2020,5,May,4,Friday,May
Rwanda,273,0,136,137,Africa,AFR,2020,5,May,4,Friday,May
Saint Lucia,18,0,17,1,Americas,AMR,2020,5,May,4,Friday,May
Saint Vincent,17,0,9,8,Americas,AMR,2020,5,May,4,Friday,May
San Marino,623,41,114,468,Europe,EUR,2020,5,May,4,Friday,May
Saudi Arabia,35432,229,9120,26083,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Senegal,1551,13,611,927,Africa,AFR,2020,5,May,4,Friday,May
Serbia,9943,209,2453,7281,Europe,EUR,2020,5,May,4,Friday,May
Seychelles,11,0,8,3,Africa,AFR,2020,5,May,4,Friday,May
Singapore,21707,20,2040,19647,Western Pacific,WPR,2020,5,May,4,Friday,May
Slovakia,1455,26,905,524,Europe,EUR,2020,5,May,4,Friday,May
Slovenia,1450,100,252,1098,Europe,EUR,2020,5,May,4,Friday,May
Somalia,928,44,106,778,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
South Africa,8895,178,3153,5564,Africa,AFR,2020,5,May,4,Friday,May
Spain,222857,26299,131148,65410,Europe,EUR,2020,5,May,4,Friday,May
Sri Lanka,835,9,240,586,South-East Asia,SEAR,2020,5,May,4,Friday,May
Sudan,1111,59,102,950,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Suriname,10,1,9,0,Americas,AMR,2020,5,May,4,Friday,May
Sweden,25265,3175,0,22090,Europe,EUR,2020,5,May,4,Friday,May
Switzerland,30207,1823,26100,2284,Europe,EUR,2020,5,May,4,Friday,May
Taiwan,440,6,355,79,Western Pacific,WPR,2020,5,May,4,Friday,May
Tanzania,509,21,183,305,Africa,AFR,2020,5,May,4,Friday,May
Thailand,3000,55,2784,161,South-East Asia,SEAR,2020,5,May,4,Friday,May
Togo,145,10,85,50,Africa,AFR,2020,5,May,4,Friday,May
Trinidad,116,8,103,5,Americas,AMR,2020,5,May,4,Friday,May
Tunisia,1030,45,638,347,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Turkey,135569,3689,86396,45484,Europe,EUR,2020,5,May,4,Friday,May
Uganda,101,0,55,46,Africa,AFR,2020,5,May,4,Friday,May
Ukraine,14195,361,2706,11128,Europe,EUR,2020,5,May,4,Friday,May
United Arab Emirates,16793,174,3837,12782,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
United Kingdom,118,7,61,50,Europe,EUR,2020,5,May,4,Friday,May
United Kingdom,81,1,41,39,Europe,EUR,2020,5,May,4,Friday,May
United Kingdom,545,41,447,57,Europe,EUR,2020,5,May,4,Friday,May
United Kingdom,146,0,142,4,Europe,EUR,2020,5,May,4,Friday,May
United Kingdom,329,23,271,35,Europe,EUR,2020,5,May,4,Friday,May
United Kingdom,11,1,8,2,Europe,EUR,2020,5,May,4,Friday,May
United Kingdom,206174,31265,0,174909,Europe,EUR,2020,5,May,4,Friday,May
Uruguay,694,18,506,170,Americas,AMR,2020,5,May,4,Friday,May
United States,1288587,78497,198993,1011097,Americas,AMR,2020,5,May,4,Friday,May
Uzbekistan,2325,10,1775,540,Europe,EUR,2020,5,May,4,Friday,May
Venezuela,388,10,190,188,Americas,AMR,2020,5,May,4,Friday,May
Vietnam,288,0,241,47,Western Pacific,WPR,2020,5,May,4,Friday,May
Zambia,167,4,111,52,Africa,AFR,2020,5,May,4,Friday,May
Zimbabwe,34,4,9,21,Africa,AFR,2020,5,May,4,Friday,May
Dominica,16,0,14,2,Americas,AMR,2020,5,May,4,Friday,May
Grenada,21,0,13,8,Americas,AMR,2020,5,May,4,Friday,May
Mozambique,82,0,0,82,Africa,AFR,2020,5,May,4,Friday,May
Syria,47,3,0,44,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Timor-Leste,24,0,0,24,South-East Asia,SEAR,2020,5,May,4,Friday,May
Belize,18,2,16,0,Americas,AMR,2020,5,May,4,Friday,May
Laos,19,0,9,10,Western Pacific,WPR,2020,5,May,4,Friday,May
Libya,64,3,24,37,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
West Bank,375,2,228,145,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Guinea-Bissau,594,2,25,567,Africa,AFR,2020,5,May,4,Friday,May
Mali,668,35,285,348,Africa,AFR,2020,5,May,4,Friday,May
Saint Kitts,15,0,13,2,Americas,AMR,2020,5,May,4,Friday,May
Canada,5,0,0,5,Americas,AMR,2020,5,May,4,Friday,May
Canada,11,0,0,11,Americas,AMR,2020,5,May,4,Friday,May
Kosovo,861,27,562,272,Europe,EUR,2020,5,May,4,Friday,May
Burma,177,6,67,104,South-East Asia,SEAR,2020,5,May,4,Friday,May
United Kingdom,3,0,3,0,Europe,EUR,2020,5,May,4,Friday,May
United Kingdom,7,1,3,3,Europe,EUR,2020,5,May,4,Friday,May
United Kingdom,12,1,8,3,Europe,EUR,2020,5,May,4,Friday,May
Botswana,23,1,9,13,Africa,AFR,2020,5,May,4,Friday,May
Burundi,15,1,7,7,Africa,AFR,2020,5,May,4,Friday,May
Sierra Leone,257,17,54,186,Africa,AFR,2020,5,May,4,Friday,May
Malawi,43,3,14,26,Africa,AFR,2020,5,May,4,Friday,May
United Kingdom,13,0,13,0,Europe,EUR,2020,5,May,4,Friday,May
France,1,0,0,1,Europe,EUR,2020,5,May,4,Friday,May
South Sudan,120,0,2,118,Africa,AFR,2020,5,May,4,Friday,May
Western Sahara,6,0,5,1,Africa,AFR,2020,5,May,4,Friday,May
Sao Tome,208,5,4,199,Africa,AFR,2020,5,May,4,Friday,May
Yemen,34,7,1,26,Eastern Mediterranean,EMR,2020,5,May,4,Friday,May
Comoros,8,1,0,7,Africa,AFR,2020,5,May,4,Friday,May
Tajikistan,522,12,0,510,Europe,EUR,2020,5,May,4,Friday,May
Lesotho,0,0,0,0,Africa,AFR,2020,5,May,4,Friday,May
Afghanistan,4033,115,502,3416,Eastern Mediterranean,EMR,2020,5,May,5,Saturday,May
Albania,856,31,627,198,Europe,EUR,2020,5,May,5,Saturday,May
Algeria,5558,494,2546,2518,Africa,AFR,2020,5,May,5,Saturday,May
Andorra,754,48,545,161,Europe,EUR,2020,5,May,5,Saturday,May
Angola,43,2,13,28,Africa,AFR,2020,5,May,5,Saturday,May
Antigua,25,3,19,3,Americas,AMR,2020,5,May,5,Saturday,May
Argentina,5776,300,1728,3748,Americas,AMR,2020,5,May,5,Saturday,May
Armenia,3175,44,1267,1864,Europe,EUR,2020,5,May,5,Saturday,May
Australia,107,3,104,0,Western Pacific,WPR,2020,5,May,5,Saturday,May
Australia,3053,44,2504,505,Western Pacific,WPR,2020,5,May,5,Saturday,May
Australia,29,0,27,2,Western Pacific,WPR,2020,5,May,5,Saturday,May
Australia,1045,6,1019,20,Western Pacific,WPR,2020,5,May,5,Saturday,May
Australia,439,4,433,2,Western Pacific,WPR,2020,5,May,5,Saturday,May
Australia,227,13,182,32,Western Pacific,WPR,2020,5,May,5,Saturday,May
Australia,1487,18,1336,133,Western Pacific,WPR,2020,5,May,5,Saturday,May
Australia,552,9,536,7,Western Pacific,WPR,2020,5,May,5,Saturday,May
Austria,15833,615,13928,1290,Europe,EUR,2020,5,May,5,Saturday,May
Azerbaijan,2422,31,1620,771,Europe,EUR,2020,5,May,5,Saturday,May
Bahamas,92,11,37,44,Americas,AMR,2020,5,May,5,Saturday,May
Bahrain,4774,8,2055,2711,Eastern Mediterranean,EMR,2020,5,May,5,Saturday,May
Bangladesh,13770,214,2414,11142,South-East Asia,SEAR,2020,5,May,5,Saturday,May
Barbados,84,7,57,20,Americas,AMR,2020,5,May,5,Saturday,May
Belarus,22052,126,6050,15876,Europe,EUR,2020,5,May,5,Saturday,May
Belgium,52596,8581,13411,30604,Europe,EUR,2020,5,May,5,Saturday,May
Benin,284,2,62,220,Africa,AFR,2020,5,May,5,Saturday,May
Bhutan,7,0,5,2,South-East Asia,SEAR,2020,5,May,5,Saturday,May
Bolivia,2437,114,258,2065,Americas,AMR,2020,5,May,5,Saturday,May
Bosnia,2090,102,1059,929,Europe,EUR,2020,5,May,5,Saturday,May
Brazil,156061,10656,61685,83720,Americas,AMR,2020,5,May,5,Saturday,May
Brunei,141,1,132,8,Western Pacific,WPR,2020,5,May,5,Saturday,May
Bulgaria,1921,90,422,1409,Europe,EUR,2020,5,May,5,Saturday,May
Burkina Faso,748,48,569,131,Africa,AFR,2020,5,May,5,Saturday,May
Cape Verde,236,2,56,178,Africa,AFR,2020,5,May,5,Saturday,May
Cambodia,122,0,120,2,Western Pacific,WPR,2020,5,May,5,Saturday,May
Cameroon,2274,108,1232,934,Africa,AFR,2020,5,May,5,Saturday,May
Canada,6157,116,0,6041,Americas,AMR,2020,5,May,5,Saturday,May
Canada,2330,129,0,2201,Americas,AMR,2020,5,May,5,Saturday,May
Canada,284,7,0,277,Americas,AMR,2020,5,May,5,Saturday,May
Canada,120,0,0,120,Americas,AMR,2020,5,May,5,Saturday,May
Canada,261,3,0,258,Americas,AMR,2020,5,May,5,Saturday,May
Canada,1011,47,0,964,Americas,AMR,2020,5,May,5,Saturday,May
Canada,21148,1726,0,19422,Americas,AMR,2020,5,May,5,Saturday,May
Canada,27,0,0,27,Americas,AMR,2020,5,May,5,Saturday,May
Canada,36997,2787,0,34210,Americas,AMR,2020,5,May,5,Saturday,May
Canada,553,7,0,546,Americas,AMR,2020,5,May,5,Saturday,May
Central African Republic,143,0,10,133,Africa,AFR,2020,5,May,5,Saturday,May
Chad,322,31,53,238,Africa,AFR,2020,5,May,5,Saturday,May
Chile,32208,304,12667,19237,Americas,AMR,2020,5,May,5,Saturday,May
China,991,6,985,0,Western Pacific,WPR,2020,5,May,5,Saturday,May
China,593,9,565,19,Western Pacific,WPR,2020,5,May,5,Saturday,May
China,579,6,573,0,Western Pacific,WPR,2020,5,May,5,Saturday,May
China,356,1,354,1,Western Pacific,WPR,2020,5,May,5,Saturday,May
China,139,2,137,0,Western Pacific,WPR,2020,5,May,5,Saturday,May
